Date,Day,Close,High,Low,Open,Volume,VWAP,Adjusted_Close,Market_Cap,Bid_Date,Ask_Date,SMA_50,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,Tomorrow
2000-02-03,2,-0.6730336721729175,-0.6733304335658186,-0.6731451904059426,-0.6735733766525638,0.2351910352163124,-0.6731807205542234,-0.6730336721729175,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6724471219097244,-0.6731032363534495,-0.3403009848168042,-0.19030832628297562,-0.2002294045936767,-0.008865746239668543,-0.6725509136227047
2000-02-04,0,-0.6724600514527744,-0.6726322628931207,-0.6727310391368504,-0.6731303897821534,0.10516165691179012,-0.6726232385847661,-0.6724600514527744,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6724136203836791,-0.6730697287129108,-0.01809880226831359,-0.18883504715325516,-0.20101565240120647,-0.00164204524058283,-0.6717975994111098
2000-02-07,1,-0.6717061499348723,-0.6721126940204155,-0.672432850223104,-0.6726381821483641,0.14621741839756563,-0.6720985496723357,-0.6717061499348723,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6723633680946111,-0.6730027134318337,0.3494286932778037,-0.18515184932895407,-0.20101565240120647,0.010397456424560024,-0.6716993410356844
2000-02-08,3,-0.6716078149542763,-0.671869146111335,-0.6717702081925565,-0.6718834637765541,0.06168226227998377,-0.6717706191020667,-0.6716078149542763,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.672313115805543,-0.6729189443304872,0.3962161131463209,-0.18146865150465297,-0.19944315678614688,0.017621157423645735,-0.6719777397660565
2000-02-09,4,-0.6718864307326315,-0.6717554904204307,-0.6716211137356832,-0.6718670568554277,-0.2232260341757144,-0.6717706191020667,-0.6718864307326315,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6722628635164751,-0.6728686828696793,0.19867777958960345,-0.17999537237493252,-0.1986569089786171,0.020029057756674306,-0.6718631049947268
2000-02-10,2,-0.671771706588603,-0.6721451670749596,-0.6719358687001933,-0.6720311260666908,-0.21379430518573894,-0.6719673774442281,-0.671771706588603,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6722293619904297,-0.672801667588602,0.2562386185067924,-0.1792587328100723,-0.1970844133635575,0.020029057756674306,-0.6724526552472793
2000-02-11,0,-0.6723617164721785,-0.6721126940204155,-0.6721512273601213,-0.6719326845399329,-0.4503467403182193,-0.6722297219004433,-0.6723617164721785,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.672212611227407,-0.6727681599480634,-0.16161613459526272,-0.17999537237493252,-0.1970844133635575,0.012805356757588595,-0.6715847062643547
2000-02-14,1,-0.6714930908102478,-0.6719016191658791,-0.6721015292078303,-0.6724741129371011,-0.04548320333366923,-0.671852601744634,-0.6714930908102478,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721958604643843,-0.6727011446669863,0.3102596197365613,-0.17852209324521207,-0.19551191774849794,0.017621157423645735,-0.671191672762653
2000-02-15,3,-0.671099750887864,-0.6714145233477179,-0.6712732266696458,-0.6717358014864172,0.262697811403795,-0.6712787232466632,-0.671099750887864,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721791097013616,-0.6726341293859092,0.4980249231562692,-0.1755755349857712,-0.19472566994096815,0.022436958089702877,-0.6717812230152056
2000-02-16,4,-0.6716897607714396,-0.6716255982022543,-0.6716708118879744,-0.6714240699850174,-0.017567621555289865,-0.671672239930986,-0.6716897607714396,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721958604643843,-0.6725671141048318,0.07716900331922676,-0.1755755349857712,-0.19315317432590856,0.017621157423645735,-0.6716993410356844
2000-02-17,2,-0.6716078149542763,-0.6719503287476952,-0.671538283481865,-0.6717358014864172,-0.24895158600286107,-0.6717214295165264,-0.6716078149542763,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721958604643843,-0.672516852644024,0.12657282495670755,-0.1755755349857712,-0.19236692651837878,0.015213257090617166,-0.6721415037250988
2000-02-18,0,-0.672050322366958,-0.6719665652749672,-0.6718199063448476,-0.6718178360920488,-0.39509958474845597,-0.6719673774442281,-0.672050322366958,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721958604643843,-0.6724833450034854,-0.17977704099159492,-0.17778545368035184,-0.19236692651837878,0.007989556091531453,-0.6718303522029183
2000-02-22,3,-0.6717389282617376,-0.6717717269477027,-0.6723334539185218,-0.6723756714103433,0.09727754908735244,-0.6719673774442281,-0.6717389282617376,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721791097013616,-0.6724330835426775,0.005910531611583319,-0.17778545368035184,-0.19236692651837878,0.007989556091531453,-0.6715192006807378
2000-02-23,4,-0.6714275341565171,-0.6715281790386222,-0.6718033402940838,-0.6719819053033118,0.22973056053790555,-0.6716066538169322,-0.6714275341565171,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6721456081753163,-0.6723828220818696,0.177515706458284,-0.17778545368035184,-0.19236692651837878,0.007989556091531453,-0.6716502118479717
2000-02-24,2,-0.6715586474639783,-0.6715119425113502,-0.6717039439895017,-0.6714732907483963,-0.022298086249952477,-0.6716066538169322,-0.6715586474639783,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6720953558862482,-0.6723325606210617,0.07893892216293738,-0.17778545368035184,-0.191580678710849,0.0055816557585028825,-0.6722561384964284
2000-02-25,0,-0.6721650465109866,-0.6717717269477027,-0.6719193026494297,-0.6717850222497962,-0.35416062486007954,-0.6719673774442281,-0.6721650465109866,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6720618543602029,-0.6723158068007925,-0.35176698080431923,-0.18073201193979274,-0.19236692651837878,0.0007658550924457407,-0.6718958577865353
2000-02-28,1,-0.6718044849154682,-0.6720152748567834,-0.6721346613093576,-0.6723756714103433,-0.14771380145721122,-0.672000170501255,-0.6718044849154682,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.672011602071135,-0.6722655453399846,-0.12121581316274313,-0.18146865150465297,-0.19315317432590856,-0.00164204524058283,-0.6717320938274929
2000-02-29,3,-0.6716405932811417,-0.6717392538931586,-0.6716045476849196,-0.6719490914610593,-0.04177475261624854,-0.671672239930986,-0.6716405932811417,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6719781005450896,-0.672232037699446,-0.013019904716796704,-0.18146865150465297,-0.19315317432590856,-0.00164204524058283,-0.6697996791107929
2000-03-01,4,-0.6697066719960882,-0.6699207628386903,-0.6708590754005537,-0.6713256284582596,1.8042160934774614,-0.670180155836262,-0.6697066719960882,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.671894346729976,-0.6721147609575608,0.9281921551710923,-0.17483889542091097,-0.19236692651837878,0.017621157423645735,-0.6708150156568556
2000-03-02,2,-0.6707228001289129,-0.6704240951841235,-0.6705940185883347,-0.6702755855061758,-0.1922152100662595,-0.6706064655776117,-0.6707228001289129,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6718440944409081,-0.6720477456764836,0.23992458394737548,-0.17336561629119052,-0.191580678710849,0.017621157423645735,-0.6700780778411649
2000-03-03,0,-0.6699852877744434,-0.6703916221295794,-0.6706768488421531,-0.6705380962441967,-0.160649578369159,-0.67036051764991,-0.6699852877744434,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6717770913888174,-0.6719472227548678,0.5438889071063293,-0.17041905803174962,-0.1900081830957894,0.02484485842273145,-0.670356476571537
2000-03-06,1,-0.6702639035527985,-0.6702779664386751,-0.6700639049638966,-0.6704068408751863,-0.45475600062003446,-0.670212948893289,-0.6702639035527985,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6717100883367267,-0.6718634536535214,0.3646653859323538,-0.16894577890202916,-0.1884356874807298,0.02484485842273145,-0.6707167572814302
2000-03-07,3,-0.670624465148317,-0.6704890412932116,-0.6705443204360436,-0.6703576201118074,-0.29193457384572136,-0.6705572759920714,-0.670624465148317,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6716598360476587,-0.6717964383724441,0.14942786393853244,-0.1696824184668894,-0.18686319186567021,0.020029057756674306,-0.6708150156568556
2000-03-08,4,-0.6707228001289129,-0.6709274275295567,-0.6708590754005537,-0.6708006069822178,-0.29657743734233466,-0.6708524135053135,-0.6707228001289129,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6716095837585907,-0.671729423091367,0.08170922991831023,-0.17041905803174962,-0.18607694405814043,0.015213257090617166,-0.6707822628650472
2000-03-09,2,-0.6706900218020476,-0.6707975353113803,-0.6708922075020811,-0.6710467107991124,-0.28226924166094775,-0.6708032239197732,-0.6706900218020476,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6715425807064999,-0.6716791616305591,0.09779240549811279,-0.17115569759660984,-0.18607694405814043,0.010397456424560024,-0.670356476571537
2000-03-10,0,-0.6702639035527985,-0.6704240951841235,-0.6705608864868072,-0.6709318623512281,-0.35556224402886843,-0.6704261037639637,-0.6702639035527985,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6714755776544092,-0.6715953925292125,0.3227260046357386,-0.17115569759660984,-0.18607694405814043,0.010397456424560024,-0.6708968976363767
2000-03-13,1,-0.6708047459460762,-0.6706026969841158,-0.6707431130452078,-0.6708826415878493,-0.21125387044230903,-0.6707376378057194,-0.6708047459460762,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6714253253653412,-0.6715451310684047,-0.05672920485712256,-0.1726289767263303,-0.18607694405814043,0.0055816557585028825,-0.6717812230152056
2000-03-14,3,-0.6716897607714396,-0.6708787179477406,-0.671422321126519,-0.6709974900357335,0.11365897312257296,-0.6713443093607171,-0.6716897607714396,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6713918238392957,-0.6715451310684047,-0.5782396398060407,-0.17778545368035184,-0.18686319186567021,-0.008865746239668543,-0.6715192006807378
2000-03-15,4,-0.6714275341565171,-0.6713658137659018,-0.6714057550757554,-0.6716865807230383,0.15284590904996323,-0.6714262920032842,-0.6714275341565171,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6713918238392957,-0.6715116234278661,-0.4294125509479608,-0.18073201193979274,-0.1884356874807298,-0.013681546905725683,-0.6708641448445684
2000-03-16,2,-0.670771967619211,-0.6711547389113652,-0.671372622974228,-0.6714732907483963,-0.017947226746836867,-0.6711147579615288,-0.670771967619211,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6713415715502278,-0.6714781157873274,-0.058345217714422845,-0.18073201193979274,-0.1900081830957894,-0.008865746239668543,-0.6704547349469623
2000-03-17,0,-0.6703622385333944,-0.6707975353113803,-0.6707265469944441,-0.6711287454047439,-0.2084214317053814,-0.6706392586346387,-0.6703622385333944,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6712913192611597,-0.6714111005062503,0.16112471890566188,-0.1792587328100723,-0.19079443090331918,-0.004049945573611401,-0.6707003808855259
2000-03-20,1,-0.6706080759848843,-0.6706351700386599,-0.6703786599284067,-0.6707185723765862,-0.47058261706760934,-0.6705572759920714,-0.6706080759848843,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6712075654460464,-0.6713608390454424,-0.0033238275729922887,-0.17999537237493252,-0.19079443090331918,-0.00164204524058283,-0.6692265052541446
2000-03-21,3,-0.6691330512759452,-0.6693524843841688,-0.6704780562329888,-0.6708334208244703,0.3632931871637499,-0.6696718634523451,-0.6691330512759452,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6711238116309329,-0.6712603161238266,0.6714000168466799,-0.17483889542091097,-0.19079443090331918,0.012805356757588595,-0.668080157540848
2000-03-22,4,-0.6679858098356594,-0.6684270023296625,-0.6692356024257122,-0.6695700878977446,0.4771455442285001,-0.6685568995134304,-0.6679858098356594,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6710065562897742,-0.6711095317414029,1.0617825513746215,-0.16673586020744852,-0.1884356874807298,0.03206855942181716,-0.6684404382507412
2000-03-23,2,-0.6683463714311777,-0.6676801220751487,-0.6681919412275998,-0.6684380103400293,0.46298335054386197,-0.6680814001865403,-0.6683463714311777,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6708893009486155,-0.6709755011792485,0.8259985801951198,-0.1623160228182872,-0.18607694405814043,0.036884360087874296,-0.6687515897729217
2000-03-24,0,-0.6686577655363982,-0.6684757119114786,-0.6687386209028016,-0.6683723826555241,0.16146002685814514,-0.6686388821559978,-0.6686577655363982,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6707552948444341,-0.6708749782576326,0.6138391779294909,-0.16010610412370652,-0.18293195282802127,0.036884360087874296,-0.6686533313974963
2000-03-27,1,-0.6685594305558022,-0.6683782927478463,-0.6685729603951648,-0.6689630318160712,-0.2758451538039985,-0.6685241064564035,-0.6685594305558022,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.670654790266298,-0.6707577015157477,0.6563172301785396,-0.15863282499398607,-0.1805732094054319,0.034476459754845735,-0.668702460585209
2000-03-28,3,-0.6686085980461002,-0.6687192598205592,-0.6685398282936373,-0.6690122525794502,-0.474553871379178,-0.6686388821559978,-0.6686085980461002,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6705542856881619,-0.6706571785941319,0.6175329216033209,-0.15789618542912584,-0.1790007137903723,0.029660659088788587,-0.6690954940869107
2000-03-29,4,-0.669001937968484,-0.669027753838728,-0.6689539795627295,-0.6687497418414292,-0.3784261567197377,-0.669016002311807,-0.669001937968484,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6704705318730485,-0.6705734094927853,0.33373028266402477,-0.1593694645588463,-0.1774282181753127,0.022436958089702877,-0.670356476571537
2000-03-30,2,-0.6702639035527985,-0.6692388286932646,-0.6699976407608419,-0.6694716463709868,0.07669126754576513,-0.6698522252659931,-0.6702639035527985,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6704202795839804,-0.6705399018522468,-0.4315672347576951,-0.16526258107772807,-0.1774282181753127,0.0031737554254743115,-0.6691118704828148
2000-03-31,0,-0.6690183271319166,-0.6692875382750807,-0.6699313765577871,-0.670226364742797,0.05122851931276639,-0.6694259155246433,-0.6690183271319166,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6703700272949125,-0.6704561327509002,0.15973956502797546,-0.1659992206425883,-0.17821446598284252,0.0031737554254743115,-0.6694230220049955
2000-04-03,1,-0.6693297212371372,-0.6690115173114559,-0.6695006592379312,-0.6692255425540922,-0.14710059307086606,-0.6692947432965357,-0.6693297212371372,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6703030242428217,-0.6703891174698231,-0.011096079886676855,-0.16820913933716897,-0.17821446598284252,-0.00164204524058283,-0.6701599598206861
2000-04-04,3,-0.6700672335916066,-0.6698071071477859,-0.6710910001112453,-0.6695864948188709,0.7178736364679974,-0.670327724592883,-0.6700672335916066,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6702527719537538,-0.6703723636495539,-0.39655362284951196,-0.1726289767263303,-0.17978696159790208,-0.011273646572697114,-0.6697833027148886
2000-04-05,4,-0.6696902828326555,-0.669823343675058,-0.6701798673192425,-0.6703412131906811,0.18949241023392357,-0.6699178113800468,-0.6696902828326555,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6702025196646857,-0.6703221021887459,-0.21140472119876713,-0.17483889542091097,-0.18135945721296168,-0.013681546905725683,-0.6704219821551539
2000-04-06,2,-0.6703294602065292,-0.6696285053477935,-0.6702792636238246,-0.6698325986357655,-0.32682905106869553,-0.6700981731936948,-0.6703294602065292,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6701690181386404,-0.6703053483684766,-0.5337608097336676,-0.1792587328100723,-0.18371820063555105,-0.02090524790481139,-0.6696195387558463
2000-04-07,0,-0.669526391198329,-0.6699532358932342,-0.6699976407608419,-0.6702591785850496,-0.3716516640705913,-0.6698358287374796,-0.669526391198329,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6701187658495724,-0.6702550869076687,-0.13876109561343727,-0.17999537237493252,-0.18607694405814043,-0.018497347571782827,-0.6704547349469623
2000-04-10,1,-0.6703622385333944,-0.66983958020233,-0.6700804710146604,-0.6697013432667551,-0.4503175399188695,-0.6701145697222082,-0.6703622385333944,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6700517627974816,-0.6702383330873994,-0.541225250074533,-0.18367857019923362,-0.1884356874807298,-0.023313148237839965,-0.6711261671790362
2000-04-11,3,-0.6710341942341335,-0.6707975353113803,-0.6709253396036083,-0.6707185723765862,0.40890421094808943,-0.6709343961478809,-0.6710341942341335,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6700182612714363,-0.6702550869076687,-0.837263414933392,-0.18883504715325516,-0.191580678710849,-0.032944749569954246,-0.6723871496636624
2000-04-12,4,-0.6722961598184479,-0.6715281790386222,-0.6725653786292135,-0.6712764076948806,1.449986048965411,-0.6721477392578761,-0.6722961598184479,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6700015105084136,-0.6703221021887459,-1.3008282459990974,-0.19767472193157784,-0.19551191774849794,-0.047392151568125665,-0.6718303522029183
2000-04-13,2,-0.6717389282617376,-0.6713982868204458,-0.6721180952585939,-0.6721951952779538,0.3776305832444866,-0.6717706191020667,-0.6717389282617376,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6699512582193455,-0.6703556098292844,-1.0054057050858767,-0.20283119888559942,-0.2002294045936767,-0.04980005190115424,-0.6720596217455775
2000-04-14,0,-0.6719683765497948,-0.6716418347295263,-0.6720518310555392,-0.6724741129371011,0.7368830964446972,-0.6719017913301744,-0.6719683765497948,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6699345074563229,-0.6704058712900923,-1.0940555532578045,-0.20725103627476074,-0.20494689143885544,-0.04980005190115424,-0.6705857461141963
2000-04-17,1,-0.6704933518408557,-0.6709274275295567,-0.6720518310555392,-0.6724412990948485,0.06407669502666484,-0.6711639475470691,-0.6704933518408557,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6699010059302775,-0.6703891174698231,-0.3857032508076355,-0.2057777571450403,-0.2080918826689746,-0.03535264990298282,-0.6702090890083988
2000-04-18,3,-0.6701164010819046,-0.6705539874022997,-0.6707596790959716,-0.6707185723765862,0.015487230508648878,-0.6704916898780177,-0.6701164010819046,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6698675044042323,-0.6703556098292844,-0.23102773446599037,-0.20283119888559942,-0.2096643782840342,-0.018497347571782827,-0.6709296504281853
2000-04-19,4,-0.6708375242729415,-0.6701480742204987,-0.6707099809436804,-0.67039043395406,0.352401438206286,-0.6705736725205849,-0.6708375242729415,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6698507536412095,-0.6703556098292844,-0.5363772115026306,-0.20283119888559942,-0.21202312170662357,-0.013681546905725683,-0.6712080491585573
2000-04-20,2,-0.6711161400512966,-0.6708137718386524,-0.6710413019589543,-0.6706857585343335,0.8789722396806742,-0.6709999822619346,-0.6711161400512966,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6698340028781868,-0.6703723636495539,-0.651421936343804,-0.20356783845045964,-0.21359561732168317,-0.013681546905725683,-0.6709951560118022
2000-04-24,1,-0.6709030809266722,-0.6713333407113576,-0.6713394908727006,-0.6717686153286699,0.152875109449313,-0.6712131371326094,-0.6709030809266722,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6698172521151642,-0.6703723636495539,-0.553768587966915,-0.20356783845045964,-0.21438186512921295,-0.008865746239668543,-0.6700453250493564
2000-04-25,3,-0.669952509447578,-0.6703266760204912,-0.6704283580806978,-0.6708826415878493,0.017356056067034106,-0.6702457419503158,-0.669952509447578,0.0,-2.842170943040401e-14,-5.684341886080802e-14,-0.6697669998260961,-0.6703388560090152,-0.11390527880828737,-0.20062128019101874,-0.21438186512921295,0.0031737554254743115,-0.6708968976363767
