Date,Close,Tomorrow,Low,Open,Volume,VWAP,Adjusted_Close,Market_Cap,SMA_50,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,High
,MSFT,,MSFT,MSFT,MSFT,,,,,,,,,,MSFT
2020-05-15,175.31683349609375,176.99191284179688,169.4206098950196,171.3923954473315,46610400,157.178390656166,175.31683349609375,8171587735.986328,157.54358306884765,164.05179420022205,58.630519233662895,4.366601849495311,4.6732955842786765,-0.3066937347833658,179.0498241431516
2020-05-18,176.99191284179688,175.76673889160156,176.0825960188385,177.7959394259672,35264500,157.33546133753816,176.99191284179688,6241531310.409546,157.9903936767578,164.55924983322498,60.25958448650869,4.369415534144991,4.612519574251939,-0.24310404010694775,178.22666690995933
2020-05-19,175.76673889160156,178.2047119140625,175.63273445054617,177.1067833021555,26799100,157.45061476289135,175.76673889160156,4710390412.229919,158.62232330322266,164.9987592080633,58.4467189197467,4.2240914046196565,4.534833940325482,-0.3107425357058258,178.60956095328046
2020-05-20,178.2047119140625,176.06430053710938,176.55377840129003,177.3888383289371,31261300,157.5904342666546,178.2047119140625,5570910960.559082,159.10583404541015,165.51663970633777,60.96339505984009,4.256577853026954,4.479182722865777,-0.22260486983882277,178.3870846904597
2020-05-21,176.06430053710938,176.1410675048828,175.92992286934356,177.95519570600038,29119500,157.71474110523272,176.06430053710938,5126904399.490356,159.68609191894532,165.93027346440724,57.66151641084081,4.062777121816737,4.395901602655969,-0.3331244808392322,179.17420253606224
2020-05-22,176.1410675048828,174.27896118164062,175.21001712283223,175.83392486587098,20826900,157.79848911114496,176.1410675048828,3668472398.817444,160.5468081665039,166.33069676011215,57.74990200850435,3.870763348391023,4.29087395180298,-0.42011060341195705,177.05293154116515
2020-05-26,174.27896118164062,174.5093231201172,173.82783312527624,178.85740859375179,36073600,157.93840856768952,174.27896118164062,6286869534.082031,160.9918133544922,166.64239340409364,54.763474548983,3.5276698494269,4.138233131327764,-0.6105632819008644,179.01098721848516
2020-05-27,174.5093231201172,174.1157989501953,169.50854156521802,172.96397291656262,39517100,158.06538299219116,174.5093231201172,6896102372.669983,161.88957641601561,166.95090045178085,55.073001915348655,3.2370394866476886,3.957994402391749,-0.7209549157440605,174.6821027430199
2020-05-28,174.1157989501953,175.8914794921875,173.13676803502756,173.48231266569437,33810200,158.18507641480025,174.1157989501953,5886889985.665894,162.56601837158203,167.2318768634834,54.3883636394045,2.941056055112938,3.754606732935987,-0.813550677823049,176.75537151482436
2020-05-29,175.8914794921875,175.48838806152344,173.1655250167497,175.39235632260818,42130400,158.3375277639425,175.8914794921875,7410378387.597656,163.3960903930664,167.57146912343256,56.986744717930335,2.8172936257205947,3.567144111492909,-0.7498504857723143,176.87052484319162
2020-06-01,175.48838806152344,177.48484802246094,174.17340566060682,175.21002492876235,22622400,158.4172994599612,175.48838806152344,3969968510.083008,164.17387847900392,167.88193653276946,56.204004115943654,2.656067407360581,3.3849287706664435,-0.7288613633058625,175.65155988421583
2020-06-02,177.48484802246094,177.9167938232422,174.06780398409765,176.85134714449978,30794600,158.53284933231186,177.48484802246094,5465574900.912476,165.09420532226562,168.2585212970711,59.1936098181445,2.6587437584369127,3.2396917682205375,-0.5809480097836248,177.57123051143805
2020-06-03,177.9167938232422,175.57476806640625,176.2082716243914,177.39848418880933,27311000,158.64066284297647,177.9167938232422,4859085556.106567,166.0493978881836,168.63727708241115,59.832473109894416,2.6649987554002337,3.124753165656477,-0.4597544102562434,178.47350544307963
2020-06-04,175.57476806640625,179.68292236328125,174.9796691160883,176.89935826789164,28761800,158.74562833821756,175.57476806640625,5049846364.172363,166.7211361694336,168.90933555237174,54.82091118808262,2.4527007723572183,2.990342686996626,-0.5376419146394076,178.37751247051122
2020-06-05,179.68292236328125,180.79632568359375,174.70132609753838,175.2868319420799,39893600,158.9045457772216,179.68292236328125,7168198631.591797,167.50221984863282,169.33182915279957,60.992831817736466,2.58613545009581,2.909501239616463,-0.32336578952065276,180.19163887538335
2020-06-08,180.79632568359375,182.178466796875,177.0337366873354,178.47350355740667,33211600,159.0444117240328,180.79632568359375,6004535250.073242,168.12964294433593,169.78141725204642,62.488508244994165,2.7500251582054034,2.877606023334251,-0.1275808651288477,180.97869849717333
2020-06-09,182.178466796875,188.93577575683594,179.74045386260417,180.4507439785065,29783900,159.18059740960288,182.178466796875,5425985237.231445,168.90741882324218,170.267576057726,64.31758537085489,2.957345728772907,2.893553964421982,0.06379176435092493,183.04232088302777
2020-06-10,188.93577575683594,178.7902374267578,183.3398809229258,183.45507221486773,43872300,159.43060502169772,188.93577575683594,8289047034.736633,169.618759765625,170.9996623204362,71.60689830327601,3.6251190190004934,3.0398669753376844,0.585252043662809,190.54832202944823
2020-06-11,178.7902374267578,180.20120239257812,178.59827145778436,185.3747712203923,52854700,159.66473593424635,178.7902374267578,9449904362.120056,170.1754315185547,171.3051750697037,53.82733034562268,3.297660630095635,3.0914257062892747,0.2062349238063601,187.89915227221888
2020-06-12,180.20120239257812,181.35304260253906,177.74398829683446,182.88875513687523,43373600,159.84378920660825,180.20120239257812,7815974872.094727,170.86752655029298,171.654038886287,55.482795498535985,3.1160803439809683,3.0963566338276136,0.019723710153354723,184.02137920431247
2020-06-15,181.35304260253906,185.797119140625,176.62100106852748,177.1681195252707,32770200,159.97527483825732,181.35304260253906,5942975476.693726,171.52235626220704,172.03439197319886,56.843129916605655,3.030190389056287,3.0831233848733484,-0.05293299581706146,183.1575551525556
2020-06-16,185.797119140625,186.44020080566406,183.77184652630078,185.14441722165304,42556700,160.18797031142495,185.797119140625,7906912260.131836,172.29344177246094,172.57410676407832,61.70530302519605,3.2828788332326724,3.1230744745452133,0.15980435868745912,187.7264014401968
2020-06-17,186.44020080566406,188.43666076660156,185.9122834018671,187.19847151579805,25687800,160.32043546740428,186.44020080566406,4789238590.255737,172.85838684082032,173.117875157866,62.36604159393832,3.494742347297233,3.197408049095617,0.29733429820161605,188.43667912161857
2020-06-18,188.43666076660156,187.3136444091797,186.2098147151553,186.2098147151553,23061600,160.44187125983822,188.43666076660156,4345650895.935059,173.4973373413086,173.71861184840463,64.41858967655207,3.780167919618634,3.313960023200221,0.4662078964184131,188.59983255805116
2020-06-19,187.3136444091797,192.5160369873047,186.5649668864824,190.61551176367254,44441100,160.67829174777452,187.3136444091797,8324424402.552795,174.08243103027343,174.25175038019972,62.35834784975604,3.871127756376751,3.4253935698355273,0.44573418654122365,191.2873999704439
2020-06-22,192.5160369873047,193.80221557617188,187.3904557312936,187.9279663598332,32818900,160.8657267528026,192.5160369873047,6318164566.282654,174.7713821411133,174.96799691381167,67.5378291479065,4.313282845466432,3.6029714249617086,0.7103114205047234,192.69839515722148
2020-06-23,193.80221557617188,189.8956298828125,193.3414796494519,193.97498056414278,30917400,161.06014764131703,193.80221557617188,5991860619.854736,175.47897369384765,175.70659372410032,68.6850630473615,4.71314757083988,3.825006654137343,0.8881409167025365,195.76029200350268
2020-06-24,189.8956298828125,192.29522705078125,188.66703011055674,193.50465452912027,36740600,161.2671010883867,189.8956298828125,6976879379.272461,175.95164703369142,176.26302651463806,61.56786179549454,4.661084350840639,3.9922221934780024,0.6688621573626365,195.08839207499327
2020-06-25,192.29522705078125,188.44630432128906,187.62078942517445,189.85722867505706,27803900,161.41980400688905,192.29522705078125,5346557263.397217,176.50715393066406,176.8917402611535,64.0331888869238,4.758597165085604,4.145497187799523,0.6130999772860806,192.55438914435535
2020-06-26,188.44630432128906,190.4715576171875,187.05453249006115,191.70977031493157,54675800,161.6984163409381,188.44630432128906,10303452445.809937,176.8869012451172,177.34486042037452,57.64566960723086,4.473730495089143,4.211143849257447,0.26258664583169544,191.86334897596745
2020-06-29,190.4715576171875,195.3379669189453,185.77791828522643,187.91836756197677,26701600,161.83154614808976,190.4715576171875,5085895342.871094,177.2772900390625,177.85963285946522,59.91171897154711,4.361120341401886,4.241139147686336,0.11998119371555038,190.55794011288884
2020-06-30,195.3379669189453,196.48016357421875,189.79967418886784,189.9340518454055,34310300,162.03092629996922,195.3379669189453,6702104246.379089,177.83277435302733,178.5450577245429,64.78689042444903,4.611397226927835,4.315190763534636,0.2962064633931991,196.19222801680598
2020-07-01,196.48016357421875,197.9775390625,193.66782625721174,194.98280851775834,32061200,162.22830193503833,196.48016357421875,6299389820.385742,178.54970275878907,179.2483952088439,65.83702527865782,4.846046973251418,4.4213620054779925,0.4246849677734259,198.06391576552463
2020-07-02,197.9775390625,202.23922729492188,196.76814015656055,197.42082744501693,29315800,162.4176841147942,197.9775390625,5803869939.6484375,179.18745971679687,179.98287143839903,67.21728291782617,5.094112517461866,4.555912107874768,0.5382004095870982,199.6668749075703
2020-07-06,202.23922729492188,199.8876495361328,199.73403263748466,200.44432281925558,31897600,162.6409119355067,202.23922729492188,6450945976.5625,179.95065246582033,180.8556697072823,70.8295751220755,5.570377033404412,4.7588050929806975,0.8115719404237147,202.6519680337817
2020-07-07,199.8876495361328,204.28372192382812,199.6380951982517,201.9993048493179,33600700,162.87521261596916,199.8876495361328,6716364945.768738,180.60689331054687,181.6020218574333,66.47676091482626,5.692448419457065,4.945533758275971,0.7469146611810942,206.0498504677859
2020-07-08,204.28372192382812,205.71388244628906,200.3099659833893,201.63455617889085,33600000,163.11407879526158,204.28372192382812,6863933056.640625,181.36062866210938,182.49150029140958,70.16766618047072,6.073901024420422,5.1712072115048615,0.9026938129155608,204.6964480594897
2020-07-09,205.71388244628906,205.08998107910156,202.97831973392456,207.64316463911499,33121700,163.36054522866044,205.71388244628906,6813593500.221252,182.2241360473633,183.40218194454212,71.27567051080607,6.417628536945017,5.420491476592892,0.9971370603521246,207.69115979383565
2020-07-10,205.08998107910156,198.75506591796875,202.60398723586235,205.04198592289438,26177600,163.5484253935817,205.08998107910156,5368763488.696289,182.92929168701173,184.25268387138757,70.05331162749412,6.564025441546846,5.6491982695836835,0.9148271719631627,205.48352085550894
2020-07-13,198.75506591796875,199.98361206054688,198.20794736244838,205.86750461725043,38135600,163.79901554903446,198.75506591796875,7579643691.821289,183.47367309570313,184.8214047359594,58.99085327472082,6.098570804759362,5.739072776618819,0.35949802814054266,207.13450675883297
2020-07-14,199.98361206054688,199.68601989746094,193.91738765007852,197.85275604955902,37591800,164.02174931311464,199.98361206054688,7517743947.857666,184.13145111083983,185.4160011016295,60.300176603577185,5.76240266702888,5.743738754700832,0.01866391232804787,200.46353432165108
2020-07-15,199.68601989746094,195.73147583007812,196.79689356415724,201.14498746711183,32179400,164.21926840715815,199.68601989746094,6425776308.6883545,184.70153411865235,185.97560968185817,59.80209867289172,5.409615119705791,5.676914027701824,-0.2672989079960333,202.84391613359716
2020-07-16,195.73147583007812,194.73326110839844,194.1861257007085,197.15204149590082,29940700,164.38069360901352,195.73147583007812,5860337398.38562,185.1557711791992,186.35819266806288,53.48041063048708,4.756104379308653,5.49275209802319,-0.7366477187145373,197.43999775620557
2020-07-17,194.73326110839844,203.10313415527344,193.30308749951638,196.25941038174207,31635300,164.54496618719205,194.73326110839844,6160445135.142517,185.5559686279297,186.68662672454664,51.986517280942515,4.110264255851462,5.216254529588845,-1.1059902737373832,196.80651414276153
2020-07-20,203.10313415527344,200.36756896972656,194.8580574662761,196.76815359571623,36884800,164.76934699149038,203.10313415527344,7491418482.69043,186.1032699584961,187.3304113296732,61.657753644835466,4.225105721202908,5.018024767911658,-0.7929190467087501,203.7750224822405
2020-07-21,200.36756896972656,203.24708557128906,199.676479655966,205.08040967587897,37990400,165.00531914101262,200.36756896972656,7612044092.1875,186.57518646240234,187.84167241359688,57.57576856545889,4.048710151093275,4.824161844547982,-0.7754516934547073,205.3491650038895
2020-07-22,203.24708557128906,194.4069061279297,200.02200726398468,200.79947901418083,49605700,165.31348932008933,203.24708557128906,10082213952.723694,187.06525756835939,188.44580626291813,60.53737209761578,4.094074374623858,4.678144350563158,-0.5840699759392995,203.7750030084796
2020-07-23,194.4069061279297,193.21670532226562,194.03256734424946,198.8701920137259,67457000,165.6647298300394,194.4069061279297,13114106666.671753,187.45950164794922,188.67957488507545,49.18531492267544,3.3777605272117626,4.418067585892879,-1.0403070586811163,202.4504080367256
2020-07-24,193.21670532226562,195.66432189941406,189.5788863799343,192.37203745566444,39827000,165.83943505482878,193.21670532226562,7695241722.869873,187.8827783203125,188.85750156888682,47.88340810378922,2.6831081833206554,4.071075705378434,-1.387967522057779,194.71406043410218
2020-07-27,195.66432189941406,193.90780639648438,192.79438135598141,193.3798871308601,30160900,165.9812351107984,195.66432189941406,5901412046.376038,188.34007568359374,189.12443569949573,50.76935164125732,2.303539627357196,3.717568489774187,-1.4140288624169908,195.7794985613358
2020-07-28,193.90780639648438,195.86587524414062,193.6390510854315,195.43395576554883,23251400,166.08933924033352,193.90780639648438,4508627969.647217,188.71189514160156,189.3120188640835,48.68578551442892,1.8397847969258123,3.342011751204512,-1.5022269542787,196.48018284400942
2020-07-29,195.86587524414062,195.71231079101562,193.89819100034165,194.3685200993384,19632600,166.18227886332116,195.86587524414062,3845356382.318115,189.08937438964844,189.56903283977204,51.09523328653081,1.6116771336153874,2.9959448276866874,-1.3842676940713,196.43218000986818
2020-07-30,195.71231079101562,196.7777099609375,191.55619650401667,192.92876727090675,25079600,166.29654907187643,195.71231079101562,4908386469.714355,189.48828582763673,189.8099457006051,50.8934018849359,1.4023434566001924,2.6772245534693884,-1.274881096869196,196.2498360771528
2020-07-31,196.7777099609375,207.84471130371094,191.0186431280946,196.19220424708922,51044000,166.52939669905913,196.7777099609375,10044321427.246094,189.85974578857423,190.08319135787306,52.30114258123636,1.3073435755524372,2.403248357885998,-1.095904782333561,196.86410709443905
2020-08-03,207.84471130371094,204.72525024414062,201.9896689309971,203.0263026972429,78983000,167.02366703610454,207.84471130371094,16416198832.901001,190.49535400390624,190.7797215518275,63.88337485508726,2.100852680986378,2.3427692225060746,-0.24191654151969644,208.900546059905
2020-08-04,204.72525024414062,204.38931274414062,201.864917409733,205.56991818694544,49280100,167.31046637125257,204.72525024414062,10088880804.556274,191.06703765869142,191.32660502995742,59.49786618334468,2.4497606114776147,2.3641675003003826,0.08559311117723212,206.1458308108699
2020-08-05,204.38931274414062,207.662353515625,203.07433032066746,206.27059997009545,28806400,167.477711074493,204.38931274414062,5887720298.6328125,191.6692446899414,191.83886807757247,59.027914549845754,2.6684055927858026,2.4250151187974667,0.2433904739883359,206.36659028912158
2020-08-06,207.662353515625,203.94776916503906,203.0550972064512,203.81336788096826,32656800,167.6732078514465,207.662353515625,6781587946.2890625,192.33230529785158,192.45939691828042,62.163644692404866,3.070396729794851,2.5540914409969435,0.5163052887979074,207.68153985954203
2020-08-07,203.94776916503906,199.8876495361328,202.46000715938482,206.22261074447047,27820400,167.83111648572986,203.94776916503906,5673908517.279053,192.92894470214844,192.90992132011408,56.84628328989856,3.054036655555251,2.654080483908605,0.39995617164664576,207.03846983746
2020-08-10,199.8876495361328,195.21319580078125,198.06395054885186,203.1703165008788,36716500,168.0147072108952,199.8876495361328,7339174884.19342,193.40886810302734,193.18355772074227,51.64618835097283,2.6825309101207893,2.659770569151042,0.02276034096974744,203.37189032283186
2020-08-11,195.21319580078125,200.78990173339844,194.98282782848577,198.84140714955558,36446500,168.17302642445748,195.21319580078125,7114837740.753174,193.8033642578125,193.26315137093988,46.38522164915008,1.98800410606151,2.5254172765331355,-0.5374131704716256,199.31172162131807
2020-08-12,200.78990173339844,200.31956481933594,196.52818920650213,197.04649886563448,28013100,168.30719751925744,200.78990173339844,5624747596.247864,194.26946533203125,193.5583180518206,52.59003187761849,1.8660692871804372,2.393547678662596,-0.527478391482159,201.83612887150522
2020-08-13,200.31956481933594,200.51153564453125,199.79164736083806,201.0298550949573,22588900,168.4189130081838,200.31956481933594,4524998617.747498,194.71752075195312,193.82346498388003,52.04298793224089,1.7117508087337967,2.2571883046768364,-0.5454374959430397,202.8631617935289
2020-08-14,200.51153564453125,201.83607482910156,199.17735220601244,200.37715798331593,17958900,168.50527936716867,200.51153564453125,3600966617.4865723,195.21625610351563,194.08574226468988,52.261261211164765,1.5866527981859804,2.1230812033786655,-0.5364284051926851,201.17383077697343
2020-08-17,201.83607482910156,202.99754333496094,200.5306858879182,201.18338768154135,20184800,168.6060584329892,201.83607482910156,4074020803.210449,195.65931915283204,194.38967687505897,53.82293055763266,1.5762212684839199,2.0137092163997163,-0.4374879479157965,202.70953672898028
2020-08-18,202.99754333496094,201.76596069335938,200.8090987797456,202.07608605831243,21336200,168.71465644862144,202.99754333496094,4331196184.103394,196.10334350585939,194.72724026564336,55.20668386058018,1.642738540341611,1.9395150811880955,-0.2967765408464844,203.8326034650633
